Indicator Name,Indicator Code,Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Honduras,HND,3.252033799,5.624295763,6.23003202,-1.30325709,4.06297613,3.595249715,4.993718593,2.901585402,-1.889534884,5.748148148,2.723218805,3.754348877,4.547036046,6.232322091,6.050879655,6.566907505,6.18835958,4.231613512,-2.130429291,2.773255005
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Hong Kong SAR, China",HKG,5.694532942,6.093074468,6.04316966,6.013314774,2.293275697,4.192907669,5.056272262,-6.026386643,2.555949592,7.951509373,0.497301683,1.840985015,3.0060137,8.466611359,7.082103152,7.019775443,6.389334239,2.30631542,-2.660524257,6.970071293
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Hungary,HUN,-11.89204086,-3.064180355,-0.576108509,2.947154556,1.489525475,0.160881199,3.127182679,4.073459666,3.197695456,4.225237526,3.712203035,4.506108291,3.850423627,4.797186114,3.964434001,3.897161282,0.114699155,0.894151601,-6.798624513,1.258152876
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iceland,ISL,-0.223525511,-3.373894143,1.313449466,3.608857935,0.116583706,4.785062428,4.913189618,6.316795143,4.094160684,4.324660825,3.921601952,0.138960288,2.434412907,7.835800887,7.22998096,4.708970782,5.985000209,1.269545453,-6.807133285,-4.023845951
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,India,IND,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.463070837,3.975052681,4.944226371,3.90753397,7.943994604,7.848801189,9.284873369,9.263968273,9.801345167,3.890968295,8.238228401,9.552864025
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Indonesia,IDN,8.927796145,7.220501604,7.254075412,7.540066679,8.396358045,7.642786284,4.699872542,-13.12672393,0.791129836,4.920064597,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022245,6.013702503,4.628874078,6.195358535
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Iran, Islamic Rep.",IRN,12.59435696,4.251070755,-1.575789783,-0.350553105,2.652685824,7.100735147,3.384806778,2.740585246,1.933822216,5.143162536,3.669671948,7.515598158,7.114681217,5.084051514,4.623405402,5.893936099,7.824788319,2.3,1.8,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Iraq,IRQ,,,,,,,,34.8,24.8,-4.3,-6.6,-7.8,-41.3,46.5,-0.699999579,6.2,1.5,9.5,4.2,0.8443
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ireland,IRL,,,,,,,,,,,4.792641662,5.873091733,4.15948084,4.507739834,5.339613725,5.311715637,5.18231389,-2.972086556,-6.99451726,-0.429352387
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Isle of Man,IMY,1.604987887,0.787296104,2.568276022,4.00366464,4.280900474,7.715996458,8.581528171,13.50925874,13.69321623,5.338364279,5.376166334,5.868974884,6.327778883,5.2,5.9,7.7,7.5,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Israel,ISR,7.69937903,5.627795094,5.556872152,6.931825864,6.527881886,5.490042269,3.371521362,4.117409995,3.355870901,9.254878115,-0.223359908,-0.575534253,1.512184791,4.844317887,4.940435151,5.594227631,5.496800779,4.02829166,0.837068709,4.845925338
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Italy,ITA,1.533734314,0.772944136,-0.852805754,2.151023648,2.886836736,1.134684705,1.866011777,1.448165181,1.451092727,3.653596071,1.86262745,0.451436253,-0.046578301,1.730665278,0.931267136,2.198923804,1.68306274,-1.156231486,-5.494407315,1.804452751
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jamaica,JAM,4.838238742,1.955542503,9.417102569,1.383389804,2.349957049,-0.11373121,-1.140459872,-2.334553541,1.047673871,0.878703546,1.344929556,0.970408982,5.032568007,1.392775773,1.029633059,3.2,0.6,-1.7,-2.6,-0.6
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Japan,JPN,3.324340775,0.819029859,0.17106272,0.863578244,1.942343422,2.610054629,1.595628588,-2.003147834,-0.199337319,2.257495302,0.355461715,0.289548451,1.685111722,2.360730113,1.302728144,1.692904245,2.192186233,-1.041636034,-5.526976489,4.43511325
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Jordan,JOR,1.823899371,18.66484083,4.630914207,4.986022222,6.186881906,2.087492867,3.307623491,3.012346704,3.391002141,4.244562752,5.269296287,5.785795754,4.178074828,8.558951147,8.121307574,8.107910826,8.175718327,7.232408681,5.483445339,2.307055758
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kazakhstan,KAZ,-11,-5.3,-9.2,-12.6,-8.2,0.5,1.7,-1.9,2.7,9.8,13.5,9.8,9.3,9.6,9.7,10.7,8.9,3.3,1.2,7.3
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kenya,KEN,1.438346796,-0.799493971,0.353197265,2.632784521,4.406216523,4.146839264,0.474901922,3.290213723,2.305388595,0.599695393,3.779906497,0.546859528,2.932475546,5.104299779,5.906666078,6.330632808,6.993285153,1.527996056,2.644782638,5.551571844
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kiribati,KIR,-4.31766182,3.182984862,2.622585153,4.936565913,-1.234292846,6.029887287,5.475515835,10.97418934,1.394249398,7.241350299,-3.073703924,6.190998796,4.501655064,0.910220052,0.300035924,1.899197133,0.40727472,-1.098545102,-0.65325004,1.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Dem. Rep.",PRK,,,,,,,,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Korea, Rep.",KOR,9.393186014,5.875692913,6.133784559,8.536515143,9.168945016,6.998620422,4.650956192,-6.854459178,9.486322915,8.486194114,3.973478758,7.150017515,2.802775924,4.619020379,3.957153703,5.178684919,5.105823972,2.298376031,0.319499625,6.320254036
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kosovo,KSV,,,,,,,,,,,26.97391611,-0.700950795,5.42004473,2.612125833,3.844290099,6,6.3,6.9,2.9,3.9
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kuwait,KWT,,,33.99046785,8.436165667,4.858291021,0.605126941,2.473325085,3.662055118,-1.789009233,4.694582091,0.729026469,3,17.32,10.2,10.6,5.2,4.373,4.97,-5.15,3.41
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Kyrgyz Republic,KGZ,-7.851065819,-13.88870881,-15.45932456,-20.08515883,-5.423821885,7.084502419,9.915168402,2.121835252,3.655789406,5.426673766,5.321584347,-0.017353042,7.030296039,7.026859686,-0.175548189,3.102898735,8.542874743,8.401616094,2.886294569,-1.357797746
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lao PDR,LAO,4.29656364,5.559857768,5.912556557,8.159018531,7.031254328,6.928323725,6.872091273,3.967608091,7.306376074,5.798782326,5.751412882,5.918749073,6.066996905,6.35769548,7.107568369,8.619266209,7.5968288,7.824902762,7.501774913,8.526905517
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (all income levels),LCN,4.160343674,3.570595985,3.393659271,4.647571904,0.793834625,3.566213814,5.438697728,2.473849846,0.440989616,3.976032607,0.497462788,-0.294435919,2.116042644,6.004526982,4.76058068,5.716038514,5.683532748,4.094649893,-1.666666682,5.996147803
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latin America & Caribbean (developing only),LAC,4.257016581,3.598995956,3.388740871,4.668080174,0.660452702,3.602173162,5.470780005,2.358052608,0.260354806,3.991000566,0.30964133,-0.371052075,2.139455011,6.107591746,4.881821861,5.862538863,5.933807137,4.276674359,-1.630884568,6.236800165
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Latvia,LVA,-12.59522179,-32.11857046,-4.982979843,2.189911787,-0.944760634,3.790904049,8.282790499,4.722777408,4.699088146,6.913911315,8.043498761,6.472522362,7.195939332,8.677797396,10.60091218,12.23323158,9.977611357,-4.243552667,-17.95499387,-0.343503564
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Least developed countries: UN classification,LDC,1.608809151,0.676525413,0.694523182,1.839101917,5.223999758,5.474478341,5.210613309,4.32269616,4.599878771,4.522675763,5.645002085,4.81719114,5.02294274,6.716365577,7.90003937,7.551822103,7.977938122,7.023179498,4.506053942,5.6865619
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lebanon,LBN,38.2007091,4.499936955,6.997966118,8.003148048,6.53494563,5.136503876,-2.286786101,3.592643299,-0.453074266,1.34406653,3.953516126,3.373876548,3.23739038,7.478802316,1,0.600588205,7.500852385,9.272508134,8.5,7
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lesotho,LSO,2.351840787,7.362946033,3.294142965,5.671960257,1.7776149,4.672544425,3.437266093,5.489247045,0.376388053,5.660417888,4.165137537,1.069597638,4.345972787,2.254175497,2.704499597,4.307445964,4.733464842,5.395118446,2.862484239,5.608707089
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liberia,LBR,-14.22521176,-35.08568109,-32.9753915,-21.7623498,-4.266211604,12.12121212,106.2798092,29.69999538,22.90000275,25.69999696,22.09585177,31.89257587,-32.8321099,-5.109790861,9.481357176,9.779237742,15.6880634,10.53210448,13.06243117,10.29027487
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Libya,LBY,,,,,,,,,,3.7,-4.3,-1.3,13,4.4,9.9,5.9,6,3.8,2.1,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Liechtenstein,LIE,1.801167702,3.608294339,4.332100568,6.866145055,5.875550837,6.905302499,7.22513437,7.761262345,10.41092351,3.220190289,-0.733091659,-0.993919178,-1.937564593,3.039171757,4.828076568,8.64496892,3.325962228,1.798089299,-1.157481706,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lithuania,LTU,-5.675662997,-21.25897056,-16.22686238,-9.766052037,3.290080184,5.182670002,7.469138446,7.62881698,-1.073233396,3.250722236,6.735713911,6.863522302,10.24668332,7.350783119,7.802232865,7.844828234,9.83980195,2.927448128,-14.74171262,1.330192805
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low & middle income,LMY,2.753050717,2.458940274,3.510535245,3.806792507,3.864188296,5.309339962,5.268580876,2.499650276,3.19920083,5.380651517,3.107641435,3.758707874,5.533729175,7.497768892,7.235272809,8.124151966,8.651846863,5.74830545,2.685381736,7.668352935
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Low income,LIC,1.010276733,-1.180907446,1.306551495,1.672885203,4.469533942,5.209005046,4.019215788,3.904713484,4.16532319,3.508428518,5.220300166,3.226188824,3.83803594,6.112704557,6.995168749,6.24205553,6.31747716,5.740152853,4.6562465,6.049343022
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Lower middle income,LMC,1.666829789,2.855112653,2.75514942,3.740148131,5.169025444,5.978143842,3.827845198,2.070260995,5.124786085,4.036276598,3.962871838,3.499835889,5.3995395,7.080232543,6.793696799,7.380349986,7.700495436,4.639261434,5.141461907,7.299127439
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Luxembourg,LUX,8.644190519,1.819652759,4.200647995,3.820921228,1.432200245,1.517506219,5.939057651,6.489906836,8.417469433,8.443580598,2.517125514,4.104883363,1.547978474,4.39831642,5.429813842,4.972178651,6.638626912,0.753720666,-5.298940095,2.67806902
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macao SAR, China",MAC,3.7,13.3,5.2,4.3,3.3,-0.4,-0.3,-4.6,-2.4,5.7,2.9,8.903372725,12.58352368,26.88457487,8.54161328,14.43165271,14.38087722,3.330261197,1.724690393,27.03592001
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Macedonia, FYR",MKD,-6.170660674,-6.564995281,-7.469555866,-1.75803795,-1.11455585,1.184812257,1.440153615,3.378764323,4.339212031,4.54903837,-4.525337907,0.853490178,2.816485134,4.627296618,4.352166541,5.030638667,6.148866303,4.950012192,-0.92026775,1.775478211
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Madagascar,MDG,-6.309534407,1.186152306,2.096559814,-0.071608248,1.712213177,2.148915024,3.693492616,3.93233644,4.659115711,4.760065095,6.017824401,-12.67378814,9.784892122,5.257003622,4.602880059,5.022593104,6.240702359,7.128339112,-4.578214829,1.565685967
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malawi,MWI,8.73023182,-7.332978127,9.691840272,-10.24018174,16.72881759,7.316681499,3.79241912,3.89525362,3.042278095,1.576077841,-4.974963843,1.7,5.5,5.5,2.6,7.7,5.8,8.336571696,9.034013232,6.508137343
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malaysia,MYS,9.545464876,8.885115904,9.894946841,9.212042799,9.82908212,10.00270109,7.32274295,-7.359415382,6.137609882,8.858868102,0.517675315,5.390988315,5.788499281,6.783437736,5.332139139,5.84885921,6.480192461,4.807480798,-1.636017797,7.193922237
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Maldives,MDV,,,,,,9.083034857,10.40410327,9.791038974,7.227081194,4.768509345,3.45457984,6.040961854,16.13621167,10.26048049,-6.835847171,19.58540843,10.55672726,12.19825341,-4.739183004,5.723465017
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mali,MLI,1.616062862,8.333260144,-2.139403429,0.912162051,6.209004782,3.218406373,6.761093862,6.033114132,6.734813031,3.2,12.1,4.15331894,7.441394997,2.18552024,6.079794351,5.3,4.3,5,4.5,5.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Malta,MLT,6.256490126,4.690935781,4.480746788,5.651105653,6.342494703,3.777335975,5.256978797,5.125603164,4.71997263,6.77019381,-1.549888586,2.811588371,0.132087471,-0.503224546,3.66560275,2.223906402,4.279227098,4.36357173,-2.652587657,2.711745796
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Marshall Islands,MHL,0.087872807,7.140755472,6.006265324,5.87774934,8.21319669,-10.30292903,-6.44562517,-2.844265171,-2.397148488,5.890676039,5.363380056,2.615902679,0.170064959,-0.055412459,2.6219758,1.882579413,3.049490956,-1.930490659,-1.331339025,5.202210104
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritania,MRT,1.788087152,1.874125861,5.873637285,-3.060732128,9.819800446,5.818826609,-4.04469662,4.519650887,7.712825411,-0.430406256,2.008796925,0.664771962,5.978728459,5.747219,8.969400839,18.86911125,1.614381982,3.517003841,-1.220190913,5.185906804
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mauritius,MUS,4.435446247,6.512698638,5.082062928,4.136142904,4.28773662,5.587843879,5.687477457,6.070628106,2.610779536,9.026614062,2.573570313,2.113313277,3.656856417,5.745767493,1.241387566,3.947653025,5.87523091,5.516741851,3.032788443,4.131717977
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mexico,MEX,4.222250716,3.628658714,1.950524635,4.45825813,-6.21798676,5.139827628,6.77554931,4.90652571,3.873255441,6.601984351,-0.156984194,0.826684579,1.35152863,4.05343933,3.205432102,5.150152031,3.260246799,1.190604448,-6.24059748,5.519188765
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Micronesia, Fed. Sts.",FSM,7.427341227,4.008016032,8.140655106,-0.534521158,7.37238995,-3.098481584,-5.949022243,2.722860701,1.627629533,4.480378925,1.6528459,0.502993233,1.753984536,-3.242024572,2.094978588,0.153546258,-2.136036178,-2.401909461,0.668936496,3.125035585
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (all income levels),MEA,6.619330118,4.386122447,2.592481374,3.613847569,3.277939508,4.991903508,3.526179825,4.114963458,2.519909478,5.384487497,1.717401686,2.137320209,5.14084043,6.617021533,5.260364474,5.852746766,5.050761538,4.948961169,1.76741377,4.478845459
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle East & North Africa (developing only),MNA,6.357135408,3.908878022,0.674431216,3.058245686,2.827028655,6.124477781,2.828377006,5.852989558,4.277111745,3.372755595,2.594388657,3.31798491,3.484970082,6.208649137,4.69349518,5.494379167,5.907111524,4.730155268,3.597492662,4.179361321
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Middle income,MIC,2.798905344,2.556442533,3.567653912,3.861999415,3.848872091,5.311893533,5.300346739,2.464478449,3.174676728,5.428340787,3.054824845,3.772300625,5.576784607,7.532357944,7.241189739,8.170449899,8.708246615,5.748498089,2.638815377,7.708232004
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Moldova,MDA,-16,-29.1,-1.2,-30.9,-1.4,-5.2,1.6,-6.5,-3.4,2.1,6.1,7.8,6.6,7.410063044,7.501389578,4.784654617,3.067943527,7.764846413,-5.98957986,7.1
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Monaco,MCO,1.015129919,1.366636037,-0.913915597,2.215624119,2.117151226,1.110730405,2.237247543,3.503268192,3.300541382,3.910231911,2.187729373,1.026496836,1.087535488,2.470486213,1.895413784,5.049346202,14.58244232,10,-2.628565085,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mongolia,MNG,-8.693544729,-9.256465705,-3.168791547,2.134382692,6.376426886,2.235093843,3.896713584,3.339936603,3.07036901,1.146062135,2.952710545,4.732978467,7.004634575,10.62540596,7.253665443,8.556234807,10.24801636,8.900367949,-1.268598942,6.365161685
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Montenegro,MNE,,,,,,,,4.9,-9.4,3.1,1.1,1.9,2.5,4.4,4.2,8.6,10.7,6.9,-5.7,2.5
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Morocco,MAR,6.898050692,-4.030936523,-1.012263827,10.35803379,-6.579450143,12.21688837,-2.227722383,7.656070495,0.529417121,1.592567672,7.551951989,3.316035915,6.316967049,4.80186641,2.97851241,7.759852155,2.705774383,5.587056082,4.758347025,3.677899798
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Mozambique,MOZ,4.899999036,-5.104721555,8.654684004,6.765490049,2.700782147,7.4,10.23856048,10.78214188,8.117773541,1.090982,11.8989251,8.816958297,6.023730149,7.883754241,9.5655753,6.321219218,7.28200049,6.829619074,6.335339937,6.8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Myanmar,MMR,-0.65061691,9.660942455,6.039410227,7.477958357,6.948051437,6.442715347,5.651582964,5.866213153,10.94512998,13.74593056,11.3440345,12.02551864,13.84399505,13.64190607,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Namibia,NAM,8.172997862,7.190635452,-2.0086169,7.316215266,4.113405441,3.195340784,4.217510677,3.293084523,3.372298973,3.488451785,1.18036981,4.787081202,4.239333114,12.2717946,2.528175449,7.072992367,5.374255651,3.374450588,-0.433019182,6.600283375
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nepal,NPL,6.368150401,4.106406612,3.849850001,8.216002708,3.468451907,5.328284175,5.048612518,3.016389491,4.41257326,6.2,4.799762638,0.120266897,3.945037767,4.682603245,3.479181046,3.364614788,3.411560276,6.104639142,4.533131863,4.816361363
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Netherlands,NLD,2.439038246,1.706076772,1.257616445,2.961084277,3.115978411,3.406520394,4.278444692,3.92346388,4.684381322,3.941036849,1.925856601,0.076313293,0.335603995,2.236514565,2.046466883,3.394188237,3.920630405,1.80405877,-3.536699804,1.689571469
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Caledonia,NCL,4.900028139,0.519994838,0.529794652,2.590186894,5.940031114,0.4498791,2.007152305,-3.200275506,0.900172502,2.100108842,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,New Zealand,NZL,-1.294260867,1.121072407,6.373462629,5.287406412,4.328133599,3.59992713,1.767496212,0.42664545,5.174410387,2.620699119,3.588223307,4.912846462,4.345157459,3.757807435,3.302650115,0.770313708,2.979607953,-1.540892736,-0.470719451,1.9
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nicaragua,NIC,-0.190712416,0.385467117,-0.391138593,3.33745706,5.911817037,6.344172078,3.966778001,3.711585468,7.035740242,4.101911465,2.960734917,0.753909536,2.520621258,5.312288378,4.282553784,4.152262342,3.643015454,2.759184343,-1.469263487,4.480461992
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Niger,NER,2.504203271,-6.516444598,1.449437879,4.004561703,2.605755852,3.419093103,2.75396562,10.42226252,-0.56875833,-1.40950935,7.104340611,2.999122034,5.3,0.1,4.5,5.8,3.4,8.7,-0.9,8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Nigeria,NGA,4.755593842,2.918230506,2.199483274,0.1,2.5,4.3,2.7,1.879438638,1.100377306,5.4,3.1,1.548922781,10.3,10.6,5.4,6.2,6.449828107,6,7,7.823946757
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,North America,NAC,-0.393155089,3.225981867,2.835956767,4.160481501,2.567383573,3.636432169,4.486870304,4.380786258,4.912961218,4.246478786,1.142249669,1.902116438,2.506352895,3.45468216,3.071370734,2.671352438,1.927693511,-0.286409251,-3.475175921,3.033582389
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Norway,NOR,3.105448661,3.523167173,2.786581506,5.051479907,4.18630362,5.099765266,5.392629526,2.682749785,2.025778824,3.253547126,1.990095341,1.502079339,0.983433324,3.961030511,2.58893558,2.45192855,2.652996754,0.035093987,-1.667131673,0.676520209
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,OECD members,OED,1.280648842,2.00459876,1.370316557,3.042840772,2.479478126,2.985181009,3.547207843,2.390401785,3.235728924,3.919907024,1.303409904,1.555898328,1.981556905,3.076411079,2.475377834,2.883722094,2.575387737,-0.030701914,-3.935460533,3.200033498
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Oman,OMN,6.074078191,8.413883432,6.04296035,3.875774699,4.996819408,3.045939792,6.033512418,2.642338019,-0.124806736,5.401372725,7.481596829,2.568324004,0.3,3.4,3.994,5.5,6.8,12.8,1.1,4
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Pakistan,PAK,5.061567753,7.705897824,1.757747697,3.737415554,4.962609149,4.846581284,1.014396016,2.550234294,3.660132744,4.260088011,1.982484033,3.224429973,4.846320936,7.368571358,7.667304273,6.177542036,5.683116258,1.595980831,3.59535521,4.144241493
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Palau,PLW,,-6.4,-12.3,7.3,10.9,10.4,2.299998189,2.000001785,-5.4,0.3,1.3,-3.5,-1.3,4.9,5.5,3,2.1,-4.9,-2.1,2
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Panama,PAN,9.419006662,8.201680025,5.455743309,2.850147742,1.751678624,2.810584059,6.460990549,7.341501753,3.917206421,2.715373567,0.574272925,2.228887218,4.205763358,7.52208031,7.191278857,8.52776116,12.11266127,10.11741706,3.19567956,8.296547355
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Papua New Guinea,PNG,9.546899078,13.84908418,18.20228532,5.942109321,-3.312448866,7.733696823,-3.904390066,-3.769113439,1.855553847,-2.494841729,-0.121288758,-0.158900358,2.164102123,2.721175459,3.596104216,2.584500515,7.2,6.7,5.5,8
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Paraguay,PRY,2.469533322,3.422881756,3.911801684,3.727062556,5.45226123,0.402557339,2.991962365,0.579382923,-1.481754172,-3.345591297,2.064281503,-0.048568453,3.839606129,4.135277684,2.858473535,4.340544969,6.761304425,5.826843579,-3.846593717,15.04585289
